datetime_he,pool_price,demand_mw,demand_24h_avg,gas_price,temperature_c,wind_speed_mps,hdd,spark_spread
2026-07-26 16:00:00,22.39,11471.0,10783.0,2.87,27.8,9.4,0.0,0.865
2026-07-26 17:00:00,25.36,11669.0,10780.62,2.87,27.5,9.8,0.0,3.835
2026-07-26 18:00:00,25.43,11812.0,10777.58,2.87,27.7,9.4,0.0,3.905
2026-07-26 19:00:00,27.45,11824.0,10772.29,2.87,27.8,8.6,0.0,5.925
2026-07-26 20:00:00,31.13,11741.0,10768.92,2.87,27.5,3.3,0.0,9.605
2026-07-26 21:00:00,44.44,11582.0,10763.67,2.87,25.5,5.6,0.0,22.915
2026-07-26 22:00:00,33.01,11421.0,10758.67,2.87,23.3,7.3,0.0,11.485
2026-07-26 23:00:00,29.63,11160.0,10749.0,2.87,22.5,7.6,0.0,8.105
2026-07-27 01:00:00,14.52,10332.0,10719.75,2.63,19.5,5.0,0.0,-5.205
2026-07-27 02:00:00,6.87,10074.0,10712.25,2.63,18.3,6.6,0.0,-12.855
2026-07-27 03:00:00,0.64,9895.0,10705.96,2.63,17.3,9.6,0.7,-19.085
2026-07-27 04:00:00,0.02,9746.0,10698.83,2.63,17.0,10.8,1.0,-19.705
2026-07-27 05:00:00,0.02,9785.0,10696.67,2.63,17.3,12.0,0.7,-19.705
2026-07-27 06:00:00,0.03,9899.0,10703.08,2.63,16.0,10.1,2.0,-19.695
2026-07-27 07:00:00,7.89,10082.0,10719.75,2.63,17.5,13.3,0.5,-11.835
2026-07-27 08:00:00,4.46,10548.0,10757.21,2.63,19.0,10.8,0.0,-15.265
2026-07-27 09:00:00,8.78,10859.0,10800.83,2.63,20.7,7.9,0.0,-10.945
2026-07-27 10:00:00,9.15,11186.0,10848.71,2.63,23.0,9.9,0.0,-10.575
2026-07-27 11:00:00,18.59,11341.0,10892.46,2.63,24.6,15.9,0.0,-1.135
2026-07-27 12:00:00,13.3,11553.0,10932.46,2.63,25.8,14.3,0.0,-6.425
2026-07-27 13:00:00,13.99,11746.0,10970.38,2.63,26.7,13.3,0.0,-5.735
2026-07-27 14:00:00,10.54,11770.0,11001.67,2.63,27.5,10.7,0.0,-9.185
2026-07-27 15:00:00,10.07,11784.0,11026.83,2.63,28.3,10.6,0.0,-9.655
2026-07-27 16:00:00,6.45,11866.0,11047.75,2.63,28.4,12.7,0.0,-13.275
2026-07-27 17:00:00,0.01,11949.0,11067.67,2.63,28.2,10.2,0.0,-19.715
2026-07-27 18:00:00,0.0,11964.0,11079.96,2.63,28.2,4.7,0.0,-19.725
2026-07-27 19:00:00,7.87,11871.0,11082.42,2.63,28.0,4.8,0.0,-11.855
2026-07-27 20:00:00,21.82,11797.0,11081.29,2.63,26.2,9.1,0.0,2.095
2026-07-27 21:00:00,24.39,11571.0,11074.21,2.63,21.4,18.8,0.0,4.665
2026-07-27 22:00:00,28.35,11286.0,11061.88,2.63,19.8,14.6,0.0,8.625
2026-07-27 23:00:00,29.02,11092.0,11048.17,2.63,18.3,11.5,0.0,9.295
2026-07-28 01:00:00,24.68,10302.0,11012.42,2.65,15.8,4.3,2.2,4.805
2026-07-28 02:00:00,23.34,10064.0,11001.25,2.65,15.4,1.5,2.6,3.465
2026-07-28 03:00:00,24.39,9902.0,10994.08,2.65,14.9,1.1,3.1,4.515
2026-07-28 04:00:00,26.75,9800.0,10990.12,2.65,14.6,1.6,3.4,6.875
2026-07-28 05:00:00,25.49,9793.0,10992.08,2.65,14.3,3.5,3.7,5.615
2026-07-28 06:00:00,23.95,9894.0,10996.62,2.65,13.6,0.5,4.4,4.075
2026-07-28 07:00:00,25.6,10090.0,11004.58,2.65,13.8,4.0,4.2,5.725
2026-07-28 08:00:00,23.57,10361.0,11016.21,2.65,14.4,5.1,3.6,3.695
2026-07-28 09:00:00,23.44,10651.0,11020.5,2.65,15.7,5.7,2.3,3.565
2026-07-28 10:00:00,24.33,10899.0,11022.17,2.65,17.6,5.9,0.4,4.455
2026-07-28 11:00:00,26.02,11082.0,11017.83,2.65,19.9,7.9,0.0,6.145
2026-07-28 12:00:00,23.25,11270.0,11014.88,2.65,22.1,8.0,0.0,3.375
2026-07-28 13:00:00,19.59,11390.0,11008.08,2.65,24.5,9.0,0.0,-0.285
2026-07-28 14:00:00,13.31,11558.0,11000.25,2.65,26.7,12.1,0.0,-6.565
2026-07-28 15:00:00,15.18,11770.0,11000.25,2.65,29.3,16.1,0.0,-4.695
2026-07-28 16:00:00,16.18,11944.0,11006.92,2.65,29.2,19.8,0.0,-3.695
2026-07-28 17:00:00,9.88,12057.0,11014.88,2.65,29.3,21.1,0.0,-9.995
2026-07-28 18:00:00,15.13,12124.0,11022.17,2.65,29.8,17.7,0.0,-4.745
2026-07-28 19:00:00,24.25,12083.0,11027.12,2.65,28.8,21.8,0.0,4.375
2026-07-28 20:00:00,33.88,12025.0,11033.54,2.65,28.1,17.5,0.0,14.005
2026-07-28 21:00:00,32.23,11666.0,11028.08,2.65,25.7,5.6,0.0,12.355
2026-07-28 22:00:00,24.99,11347.0,11018.75,2.65,24.1,9.9,0.0,5.115
2026-07-28 23:00:00,11.38,11079.0,11010.12,2.65,22.9,7.0,0.0,-8.495
2026-07-29 01:00:00,0.01,10133.0,10970.17,2.58,18.6,13.9,0.0,-19.34
2026-07-29 02:00:00,0.0,9853.0,10951.46,2.58,17.0,9.5,1.0,-19.35
2026-07-29 03:00:00,0.0,9712.0,10936.79,2.58,16.1,8.4,1.9,-19.35
2026-07-29 04:00:00,13.31,9568.0,10922.88,2.58,15.3,5.7,2.7,-6.04
2026-07-29 05:00:00,19.91,9589.0,10914.08,2.58,14.6,5.7,3.4,0.56
2026-07-29 06:00:00,21.29,9671.0,10909.0,2.58,12.7,2.5,5.3,1.94
2026-07-29 07:00:00,22.31,9884.0,10908.58,2.58,13.5,4.8,4.5,2.96
2026-07-29 08:00:00,20.05,10240.0,10914.83,2.58,14.8,6.2,3.2,0.7
2026-07-29 09:00:00,21.0,10509.0,10921.0,2.58,16.4,6.8,1.6,1.65
2026-07-29 10:00:00,21.83,10765.0,10925.75,2.58,17.9,7.5,0.1,2.48
2026-07-29 11:00:00,23.12,10952.0,10927.96,2.58,19.4,9.7,0.0,3.77
2026-07-29 12:00:00,23.31,11080.0,10927.88,2.58,21.6,12.4,0.0,3.96
2026-07-29 13:00:00,23.09,11192.0,10924.62,2.58,22.8,12.2,0.0,3.74
2026-07-29 14:00:00,23.36,11331.0,10922.17,2.58,23.7,11.2,0.0,4.01
2026-07-29 15:00:00,23.71,11417.0,10916.29,2.58,24.7,11.6,0.0,4.36
2026-07-29 16:00:00,24.9,11592.0,10908.88,2.58,25.2,12.0,0.0,5.55
2026-07-29 17:00:00,29.07,11754.0,10900.96,2.58,25.6,11.7,0.0,9.72
2026-07-29 18:00:00,29.78,11819.0,10891.04,2.58,26.4,11.4,0.0,10.43
2026-07-29 19:00:00,30.27,11766.0,10876.12,2.58,26.1,12.2,0.0,10.92
2026-07-29 20:00:00,157.02,11622.0,10856.92,2.58,25.1,13.5,0.0,137.67
2026-07-29 21:00:00,97.76,11366.0,10829.46,2.58,23.4,12.4,0.0,78.41
2026-07-29 22:00:00,30.57,11185.0,10809.42,2.58,21.4,12.7,0.0,11.22
2026-07-29 23:00:00,23.5,10970.0,10793.71,2.58,20.3,9.8,0.0,4.15
2026-07-30 01:00:00,21.92,10222.0,10758.0,2.65,17.6,3.7,0.4,2.045
2026-07-30 02:00:00,20.22,9983.0,10751.75,2.65,17.1,7.1,0.9,0.345
2026-07-30 03:00:00,16.85,9849.0,10751.58,2.65,15.9,8.4,2.1,-3.025
2026-07-30 04:00:00,17.69,9793.0,10754.96,2.65,14.7,8.2,3.3,-2.185
2026-07-30 05:00:00,15.11,9766.0,10763.21,2.65,13.8,8.0,4.2,-4.765
2026-07-30 06:00:00,13.1,9822.0,10772.92,2.65,12.4,7.2,5.6,-6.775
2026-07-30 07:00:00,13.8,10021.0,10787.5,2.65,12.6,6.5,5.4,-6.075
2026-07-30 08:00:00,14.59,10428.0,10810.17,2.65,14.1,4.3,3.9,-5.285
2026-07-30 09:00:00,19.94,10702.0,10829.42,2.65,15.9,3.4,2.1,0.065
2026-07-30 10:00:00,19.69,10903.0,10845.83,2.65,17.7,1.9,0.3,-0.185
2026-07-30 11:00:00,18.41,11040.0,10857.29,2.65,19.6,2.1,0.0,-1.465
2026-07-30 12:00:00,19.46,11150.0,10865.54,2.65,21.7,5.0,0.0,-0.415
2026-07-30 13:00:00,19.75,11272.0,10873.54,2.65,23.3,6.9,0.0,-0.125
2026-07-30 14:00:00,20.21,11462.0,10884.79,2.65,24.5,7.7,0.0,0.335
2026-07-30 15:00:00,21.17,11591.0,10895.62,2.65,25.2,9.0,0.0,1.295
2026-07-30 16:00:00,21.53,11668.0,10906.08,2.65,25.7,7.4,0.0,1.655
2026-07-30 17:00:00,26.97,11803.0,10914.88,2.65,26.1,7.4,0.0,7.095
2026-07-30 18:00:00,29.11,11914.0,10921.54,2.65,26.5,7.8,0.0,9.235
2026-07-30 19:00:00,26.09,11835.0,10922.21,2.65,26.2,8.0,0.0,6.215
2026-07-30 20:00:00,38.97,11831.0,10924.92,2.65,25.4,8.2,0.0,19.095
2026-07-30 21:00:00,40.71,11617.0,10924.71,2.65,24.0,6.1,0.0,20.835
2026-07-30 22:00:00,30.39,11383.0,10925.42,2.65,22.4,5.4,0.0,10.515
2026-07-30 23:00:00,30.19,11132.0,10923.21,2.65,21.3,4.7,0.0,10.315
2026-07-31 01:00:00,22.3,10314.0,10895.88,2.59,18.9,4.8,0.0,2.875
2026-07-31 02:00:00,26.9,10046.0,10888.54,2.59,17.8,6.1,0.2,7.475
2026-07-31 03:00:00,26.38,9900.0,10885.08,2.59,16.5,7.0,1.5,6.955
2026-07-31 04:00:00,25.51,9789.0,10882.58,2.59,15.6,7.1,2.4,6.085
2026-07-31 05:00:00,22.64,9772.0,10881.71,2.59,14.9,6.8,3.1,3.215
2026-07-31 06:00:00,20.58,9845.0,10885.0,2.59,13.7,6.6,4.3,1.155
2026-07-31 07:00:00,18.9,10032.0,10893.75,2.59,14.3,5.9,3.7,-0.525
2026-07-31 08:00:00,19.42,10344.0,10907.21,2.59,16.1,4.5,1.9,-0.005
2026-07-31 09:00:00,21.21,10664.0,10917.04,2.59,18.8,3.3,0.0,1.785
2026-07-31 10:00:00,22.17,10900.0,10925.29,2.59,21.7,1.5,0.0,2.745
2026-07-31 11:00:00,23.33,11169.0,10936.38,2.59,24.3,0.7,0.0,3.905
2026-07-31 12:00:00,24.18,11373.0,10950.25,2.59,26.4,2.4,0.0,4.755
2026-07-31 13:00:00,26.95,11519.0,10965.62,2.59,28.1,4.0,0.0,7.525
2026-07-31 14:00:00,31.44,11691.0,10983.08,2.59,29.0,5.6,0.0,12.015
2026-07-31 15:00:00,32.21,11871.0,11000.12,2.59,29.5,7.8,0.0,12.785
2026-07-31 16:00:00,32.79,12006.0,11017.42,2.59,29.8,9.9,0.0,13.365
2026-07-31 17:00:00,36.65,12126.0,11036.5,2.59,29.8,11.6,0.0,17.225
2026-07-31 18:00:00,37.42,12164.0,11051.54,2.59,29.6,12.5,0.0,17.995
2026-07-31 19:00:00,74.73,12049.0,11057.17,2.59,28.9,12.7,0.0,55.305
2026-07-31 20:00:00,149.66,11857.0,11058.08,2.59,28.1,11.8,0.0,130.235
2026-07-31 21:00:00,228.43,11587.0,11047.92,2.59,26.3,9.1,0.0,209.005
2026-07-31 22:00:00,43.53,11399.0,11038.83,2.59,24.3,8.5,0.0,24.105
2026-07-31 23:00:00,34.08,11211.0,11031.67,2.59,23.3,9.4,0.0,14.655
2026-08-01 01:00:00,21.63,10457.0,11003.54,2.59,20.7,9.4,0.0,2.205
2026-08-01 02:00:00,18.87,10212.0,10999.29,2.59,19.8,9.8,0.0,-0.555
2026-08-01 03:00:00,17.82,10009.0,10997.75,2.59,18.9,8.9,0.0,-1.605
2026-08-01 04:00:00,13.9,9901.0,10997.79,2.59,18.0,7.5,0.0,-5.525
2026-08-01 05:00:00,11.63,9869.0,11001.12,2.59,16.7,5.1,1.3,-7.795
2026-08-01 06:00:00,11.12,9835.0,11003.75,2.59,14.4,3.9,3.6,-8.305
2026-08-01 07:00:00,9.34,9815.0,11002.5,2.59,14.2,6.1,3.8,-10.085
2026-08-01 08:00:00,2.62,9990.0,11000.75,2.59,15.9,6.3,2.1,-16.805
2026-08-01 09:00:00,5.63,10225.0,10995.79,2.59,19.7,4.7,0.0,-13.795
2026-08-01 10:00:00,12.91,10454.0,10987.04,2.59,24.1,5.1,0.0,-6.515
2026-08-01 11:00:00,11.5,10775.0,10981.83,2.59,28.1,8.4,0.0,-7.925
2026-08-01 12:00:00,7.84,11009.0,10975.17,2.59,30.9,12.5,0.0,-11.585
2026-08-01 13:00:00,6.89,11250.0,10970.04,2.59,32.7,19.8,0.0,-12.535
2026-08-01 14:00:00,0.0,11404.0,10965.25,2.59,33.5,19.5,0.0,-19.425
2026-08-01 15:00:00,1.81,11538.0,10958.88,2.59,34.1,21.4,0.0,-17.615
2026-08-01 16:00:00,0.03,11667.0,10950.38,2.59,33.7,22.0,0.0,-19.395
2026-08-01 17:00:00,3.82,11842.0,10943.54,2.59,32.9,25.3,0.0,-15.605
2026-08-01 18:00:00,8.62,11896.0,10933.96,2.59,33.0,25.0,0.0,-10.805
2026-08-01 19:00:00,11.58,11747.0,10916.58,2.59,31.4,23.6,0.0,-7.845
2026-08-01 20:00:00,8.38,11473.0,10892.58,2.59,29.6,22.6,0.0,-11.045
2026-08-01 21:00:00,14.27,11286.0,10868.79,2.59,27.3,22.6,0.0,-5.155
2026-08-01 22:00:00,11.96,11104.0,10848.67,2.59,25.5,18.3,0.0,-7.465
2026-08-01 23:00:00,5.85,10818.0,10824.46,2.59,24.1,10.7,0.0,-13.575
2026-08-02 01:00:00,0.0,10015.0,10774.62,2.59,21.2,22.2,0.0,-19.425
2026-08-02 02:00:00,0.0,9774.0,10746.17,2.59,18.9,13.7,0.0,-19.425
2026-08-02 03:00:00,0.0,9625.0,10721.71,2.59,17.4,4.9,0.6,-19.425
2026-08-02 04:00:00,0.0,9446.0,10698.25,2.59,16.9,12.6,1.1,-19.425
2026-08-02 05:00:00,0.0,9367.0,10676.0,2.59,15.7,19.5,2.3,-19.425
2026-08-02 06:00:00,0.02,9368.0,10655.12,2.59,14.5,11.9,3.5,-19.405
2026-08-02 07:00:00,8.03,9367.0,10635.62,2.59,14.4,13.0,3.6,-11.395
2026-08-02 08:00:00,22.14,9306.0,10614.42,2.59,15.0,15.6,3.0,2.715
2026-08-02 09:00:00,21.58,9460.0,10592.33,2.59,15.8,15.5,2.2,2.155
2026-08-02 10:00:00,17.82,9596.0,10566.12,2.59,17.0,16.1,1.0,-1.605
2026-08-02 11:00:00,3.05,9822.0,10539.79,2.59,18.4,16.3,0.0,-16.375
2026-08-02 12:00:00,0.0,9983.0,10506.79,2.59,19.6,17.2,0.0,-19.425
2026-08-02 13:00:00,0.01,10066.0,10467.5,2.59,20.4,15.6,0.0,-19.415
2026-08-02 14:00:00,1.13,10202.0,10423.83,2.59,21.2,16.2,0.0,-18.295
2026-08-02 15:00:00,3.63,10194.0,10373.42,2.59,21.5,17.9,0.0,-15.795
2026-08-02 16:00:00,2.24,10250.0,10319.75,2.59,21.5,17.3,0.0,-17.185
2026-08-02 17:00:00,1.15,10379.0,10266.08,2.59,21.3,16.4,0.0,-18.275
2026-08-02 18:00:00,6.28,10525.0,10211.21,2.59,21.0,18.4,0.0,-13.145
2026-08-02 19:00:00,1.88,10489.0,10152.58,2.59,19.6,19.6,0.0,-17.545
2026-08-02 20:00:00,0.02,10394.0,10096.21,2.59,14.3,26.7,3.7,-19.405
2026-08-02 21:00:00,1.04,10245.0,10045.04,2.59,12.6,26.8,5.4,-18.385
2026-08-02 22:00:00,11.4,10210.0,10000.21,2.59,11.0,26.6,7.0,-8.025
2026-08-02 23:00:00,0.38,10131.0,9959.67,2.59,10.0,25.6,8.0,-19.045
2026-08-03 01:00:00,0.0,9522.0,9905.67,2.81,8.9,12.0,9.1,-21.075
2026-08-03 02:00:00,5.29,9369.0,9878.75,2.81,9.2,8.7,8.8,-15.785
2026-08-03 03:00:00,6.48,9281.0,9858.21,2.81,9.8,12.7,8.2,-14.595
2026-08-03 04:00:00,11.05,9262.0,9843.08,2.81,9.8,14.3,8.2,-10.025
2026-08-03 05:00:00,13.79,9286.0,9836.42,2.81,9.6,15.3,8.4,-7.285
2026-08-03 06:00:00,11.19,9257.0,9831.83,2.81,8.7,6.3,9.3,-9.885
2026-08-03 07:00:00,6.66,9294.0,9828.75,2.81,9.4,10.4,8.6,-14.415
2026-08-03 08:00:00,16.28,9475.0,9833.25,2.81,10.6,14.0,7.4,-4.795
2026-08-03 09:00:00,20.34,9703.0,9849.79,2.81,11.5,16.0,6.5,-0.735
2026-08-03 10:00:00,19.95,9850.0,9866.04,2.81,13.1,18.6,4.9,-1.125
2026-08-03 11:00:00,14.61,9998.0,9882.79,2.81,14.3,19.2,3.7,-6.465
2026-08-03 12:00:00,6.36,10164.0,9897.04,2.81,15.3,20.5,2.7,-14.715
2026-08-03 13:00:00,6.66,10266.0,9908.83,2.81,15.4,18.0,2.6,-14.415
2026-08-03 14:00:00,10.12,10250.0,9916.5,2.81,16.7,16.6,1.3,-10.955
2026-08-03 15:00:00,12.13,10245.0,9918.29,2.81,17.4,15.7,0.6,-8.945
2026-08-03 16:00:00,13.88,10337.0,9924.25,2.81,17.7,15.6,0.3,-7.195
2026-08-03 17:00:00,9.04,10464.0,9933.17,2.81,18.4,14.3,0.0,-12.035
2026-08-03 18:00:00,11.1,10510.0,9938.62,2.81,18.7,12.1,0.0,-9.975
2026-08-03 19:00:00,13.17,10525.0,9938.62,2.81,18.4,10.7,0.0,-7.905
2026-08-03 20:00:00,32.43,10594.0,9943.0,2.81,17.9,9.8,0.1,11.355
2026-08-03 21:00:00,142.32,10497.0,9947.29,2.81,15.8,6.5,2.2,121.245
2026-08-03 22:00:00,103.1,10342.0,9951.33,2.81,14.5,2.8,3.5,82.025
2026-08-03 23:00:00,142.62,10181.0,9950.12,2.81,14.3,0.8,3.7,121.545
2026-08-04 01:00:00,30.14,9673.0,9931.04,2.74,11.7,5.2,6.3,9.59
2026-08-04 02:00:00,31.69,9512.0,9930.62,2.74,10.8,7.3,7.2,11.14
2026-08-04 03:00:00,29.76,9420.0,9932.75,2.74,10.1,7.2,7.9,9.21
2026-08-04 04:00:00,27.82,9383.0,9937.0,2.74,9.4,7.5,8.6,7.27
2026-08-04 05:00:00,21.17,9375.0,9941.71,2.74,8.9,7.9,9.1,0.62
2026-08-04 06:00:00,20.61,9459.0,9948.92,2.74,8.4,10.1,9.6,0.06
2026-08-04 07:00:00,21.71,9695.0,9967.17,2.74,9.1,9.8,8.9,1.16
2026-08-04 08:00:00,23.06,10034.0,9998.0,2.74,10.4,9.4,7.6,2.51
2026-08-04 09:00:00,19.6,10251.0,10030.33,2.74,13.3,5.5,4.7,-0.95
2026-08-04 10:00:00,23.9,10428.0,10060.54,2.74,16.8,5.5,1.2,3.35
2026-08-04 11:00:00,21.47,10514.0,10088.21,2.74,18.6,3.4,0.0,0.92
2026-08-04 12:00:00,20.51,10583.0,10112.58,2.74,20.1,3.5,0.0,-0.04
2026-08-04 13:00:00,20.51,10714.0,10135.5,2.74,21.3,4.4,0.0,-0.04
2026-08-04 14:00:00,20.51,10819.0,10158.54,2.74,22.2,3.8,0.0,-0.04
2026-08-04 15:00:00,20.21,10926.0,10186.71,2.74,23.0,3.1,0.0,-0.34
2026-08-04 16:00:00,20.2,11016.0,10218.83,2.74,23.4,6.2,0.0,-0.35
2026-08-04 17:00:00,20.47,11116.0,10251.29,2.74,23.4,9.4,0.0,-0.08
2026-08-04 18:00:00,21.24,11177.0,10281.0,2.74,23.5,11.5,0.0,0.69
2026-08-04 19:00:00,21.68,11073.0,10304.46,2.74,23.2,9.0,0.0,1.13
2026-08-04 20:00:00,28.19,10932.0,10321.42,2.74,22.7,8.6,0.0,7.64
2026-08-04 21:00:00,51.05,10853.0,10332.21,2.74,21.0,8.2,0.0,30.5
2026-08-04 22:00:00,47.59,10709.0,10341.04,2.74,19.1,8.8,0.0,27.04
2026-08-04 23:00:00,34.43,10443.0,10345.25,2.74,18.1,7.8,0.0,13.88
2026-08-05 01:00:00,14.43,9821.0,10330.25,2.6,16.9,14.3,1.1,-5.07
2026-08-05 02:00:00,10.67,9655.0,10329.5,2.6,15.5,16.2,2.5,-8.83
2026-08-05 03:00:00,3.22,9537.0,10330.54,2.6,14.5,10.3,3.5,-16.28
2026-08-05 04:00:00,0.86,9427.0,10330.83,2.6,13.5,9.4,4.5,-18.64
2026-08-05 05:00:00,5.81,9358.0,10329.79,2.6,13.1,10.2,4.9,-13.69
2026-08-05 06:00:00,18.33,9548.0,10337.0,2.6,12.2,12.3,5.8,-1.17
2026-08-05 07:00:00,15.7,9712.0,10347.54,2.6,12.8,11.6,5.2,-3.8
2026-08-05 08:00:00,19.72,10043.0,10362.04,2.6,14.2,9.9,3.8,0.22
2026-08-05 09:00:00,21.24,10288.0,10372.62,2.6,16.8,7.1,1.2,1.74
2026-08-05 10:00:00,20.2,10479.0,10382.12,2.6,19.7,8.0,0.0,0.7
2026-08-05 11:00:00,21.07,10615.0,10389.92,2.6,21.3,5.7,0.0,1.57
2026-08-05 12:00:00,27.5,10803.0,10401.96,2.6,22.5,3.5,0.0,8.0
2026-08-05 13:00:00,27.88,10896.0,10415.0,2.6,24.0,3.6,0.0,8.38
2026-08-05 14:00:00,27.92,11034.0,10428.33,2.6,24.6,2.8,0.0,8.42
2026-08-05 15:00:00,29.49,11105.0,10440.25,2.6,25.4,1.8,0.0,9.99
2026-08-05 16:00:00,29.55,11215.0,10452.29,2.6,25.5,6.4,0.0,10.05
2026-08-05 17:00:00,28.49,11270.0,10462.88,2.6,25.0,8.5,0.0,8.99
2026-08-05 18:00:00,32.82,11326.0,10471.62,2.6,25.3,9.8,0.0,13.32
2026-08-05 19:00:00,23.74,11206.0,10472.83,2.6,24.7,11.1,0.0,4.24
2026-08-05 20:00:00,31.5,11118.0,10474.71,2.6,23.5,11.5,0.0,12.0
2026-08-05 21:00:00,49.21,10983.0,10476.83,2.6,21.8,8.6,0.0,29.71
2026-08-05 22:00:00,60.59,10876.0,10477.79,2.6,20.5,8.9,0.0,41.09
2026-08-05 23:00:00,51.44,10595.0,10473.04,2.6,19.7,7.1,0.0,31.94
2026-08-06 01:00:00,17.53,9805.0,10446.46,2.6,17.5,2.4,0.5,-1.97
2026-08-06 02:00:00,10.89,9585.0,10436.62,2.6,16.6,6.0,1.4,-8.61
2026-08-06 03:00:00,8.96,9433.0,10427.38,2.6,15.5,10.9,2.5,-10.54
2026-08-06 04:00:00,7.06,9353.0,10419.71,2.6,16.4,18.0,1.6,-12.44
2026-08-06 05:00:00,4.61,9377.0,10417.62,2.6,16.7,23.9,1.3,-14.89
2026-08-06 06:00:00,0.02,9528.0,10424.71,2.6,14.1,23.1,3.9,-19.48
2026-08-06 07:00:00,0.0,9767.0,10433.83,2.6,12.5,16.9,5.5,-19.5
2026-08-06 08:00:00,0.0,10146.0,10451.92,2.6,13.0,13.5,5.0,-19.5
2026-08-06 09:00:00,0.0,10324.0,10463.62,2.6,13.8,12.8,4.2,-19.5
2026-08-06 10:00:00,0.0,10507.0,10472.75,2.6,15.0,12.4,3.0,-19.5
2026-08-06 11:00:00,5.52,10602.0,10477.88,2.6,15.9,10.6,2.1,-13.98
2026-08-06 12:00:00,13.83,10635.0,10478.71,2.6,15.5,9.7,2.5,-5.67
2026-08-06 13:00:00,16.04,10664.0,10472.92,2.6,16.2,8.6,1.8,-3.46
2026-08-06 14:00:00,18.24,10735.0,10466.21,2.6,16.9,8.3,1.1,-1.26
2026-08-06 15:00:00,18.84,10684.0,10451.62,2.6,17.8,7.5,0.2,-0.66
2026-08-06 16:00:00,16.28,10696.0,10434.58,2.6,18.1,6.8,0.0,-3.22
2026-08-06 17:00:00,18.15,10757.0,10415.5,2.6,18.5,5.1,0.0,-1.35
2026-08-06 18:00:00,19.08,10735.0,10393.21,2.6,18.6,2.5,0.0,-0.42
2026-08-06 19:00:00,22.76,10677.0,10366.17,2.6,18.7,1.9,0.0,3.26
2026-08-06 20:00:00,78.8,10616.0,10341.58,2.6,18.1,1.8,0.0,59.3
2026-08-06 21:00:00,481.81,10507.0,10316.12,2.6,17.6,6.6,0.4,462.31
2026-08-06 22:00:00,286.84,10325.0,10288.71,2.6,16.6,3.0,1.4,267.34
2026-08-06 23:00:00,509.15,10136.0,10257.88,2.6,16.1,1.4,1.9,489.65
2026-08-07 01:00:00,27.95,9693.0,10220.29,2.56,13.5,2.5,4.5,8.75
2026-08-07 02:00:00,23.04,9473.0,10206.46,2.56,12.5,4.5,5.5,3.84
2026-08-07 03:00:00,22.03,9357.0,10196.96,2.56,11.6,6.2,6.4,2.83
2026-08-07 04:00:00,22.6,9361.0,10193.96,2.56,11.0,5.8,7.0,3.4
2026-08-07 05:00:00,26.16,9425.0,10196.96,2.56,10.6,5.3,7.4,6.96
2026-08-07 06:00:00,27.18,9505.0,10202.29,2.56,9.2,3.7,8.8,7.98
2026-08-07 07:00:00,26.64,9643.0,10207.08,2.56,9.5,6.2,8.5,7.44
2026-08-07 08:00:00,24.06,9959.0,10215.08,2.56,10.5,4.7,7.5,4.86
2026-08-07 09:00:00,21.68,10173.0,10216.21,2.56,12.5,5.1,5.5,2.48
2026-08-07 10:00:00,21.87,10310.0,10215.62,2.56,14.8,6.7,3.2,2.67
2026-08-07 11:00:00,21.09,10408.0,10211.5,2.56,17.1,7.5,0.9,1.89
2026-08-07 12:00:00,20.03,10545.0,10209.12,2.56,19.3,7.0,0.0,0.83
2026-08-07 13:00:00,18.77,10639.0,10209.29,2.56,21.8,7.2,0.0,-0.43
2026-08-07 14:00:00,20.29,10721.0,10211.67,2.56,23.6,8.4,0.0,1.09
2026-08-07 15:00:00,21.25,10777.0,10213.42,2.56,24.8,9.8,0.0,2.05
2026-08-07 16:00:00,24.15,10870.0,10221.17,2.56,25.3,10.0,0.0,4.95
2026-08-07 17:00:00,22.97,11034.0,10235.25,2.56,25.4,10.0,0.0,3.77
2026-08-07 18:00:00,37.57,11103.0,10249.67,2.56,25.1,11.0,0.0,18.37
2026-08-07 19:00:00,62.28,11016.0,10261.38,2.56,24.3,10.6,0.0,43.08
2026-08-07 20:00:00,91.14,10889.0,10270.21,2.56,23.5,9.0,0.0,71.94
2026-08-07 21:00:00,82.48,10752.0,10275.88,2.56,22.0,5.8,0.0,63.28
2026-08-07 22:00:00,92.5,10659.0,10282.21,2.56,20.3,7.5,0.0,73.3
2026-08-07 23:00:00,57.58,10404.0,10285.5,2.56,18.8,8.4,0.0,38.38
2026-08-08 01:00:00,21.36,9785.0,10270.88,2.56,17.1,1.5,0.9,2.16
2026-08-08 02:00:00,15.68,9603.0,10267.12,2.56,16.3,7.4,1.7,-3.52
2026-08-08 03:00:00,7.91,9483.0,10267.54,2.56,15.6,9.5,2.4,-11.29
2026-08-08 04:00:00,1.3,9355.0,10267.46,2.56,14.6,9.7,3.4,-17.9
2026-08-08 05:00:00,8.45,9316.0,10265.58,2.56,13.8,7.4,4.2,-10.75
2026-08-08 06:00:00,9.18,9338.0,10261.96,2.56,12.7,8.8,5.3,-10.02
2026-08-08 07:00:00,11.71,9365.0,10256.12,2.56,12.9,8.1,5.1,-7.49
2026-08-08 08:00:00,17.89,9552.0,10252.33,2.56,14.3,7.9,3.7,-1.31
2026-08-08 09:00:00,20.75,9745.0,10243.42,2.56,17.3,5.0,0.7,1.55
