datetime_he,pool_price,demand_mw,demand_24h_avg,gas_price,temperature_c,wind_speed_mps,hdd,spark_spread
2026-07-08 21:00:00,16.15,11146.0,10761.12,3.13,19.9,10.4,0.0,-7.325
2026-07-08 22:00:00,12.95,10845.0,10740.0,3.13,18.3,8.5,0.0,-10.525
2026-07-08 23:00:00,1.3,10565.0,10716.46,3.13,17.5,11.4,0.5,-22.175
2026-07-09 01:00:00,0.0,9925.0,10674.96,3.17,15.2,5.8,2.8,-23.775
2026-07-09 02:00:00,5.3,9662.0,10652.5,3.17,14.3,4.8,3.7,-18.475
2026-07-09 03:00:00,14.64,9485.0,10632.33,3.17,13.4,2.4,4.6,-9.135
2026-07-09 04:00:00,18.88,9497.0,10622.08,3.17,13.1,0.8,4.9,-4.895
2026-07-09 05:00:00,20.76,9520.0,10618.42,3.17,12.9,4.2,5.1,-3.015
2026-07-09 06:00:00,20.18,9601.0,10618.75,3.17,13.6,5.0,4.4,-3.595
2026-07-09 07:00:00,24.38,9890.0,10630.17,3.17,14.4,5.2,3.6,0.605
2026-07-09 08:00:00,24.22,10240.0,10644.25,3.17,15.2,8.5,2.8,0.445
2026-07-09 09:00:00,20.31,10446.0,10648.96,3.17,16.4,10.3,1.6,-3.465
2026-07-09 10:00:00,15.51,10571.0,10646.58,3.17,17.6,9.6,0.4,-8.265
2026-07-09 11:00:00,12.22,10657.0,10640.67,3.17,18.9,7.7,0.0,-11.555
2026-07-09 12:00:00,12.62,10743.0,10630.0,3.17,20.4,7.9,0.0,-11.155
2026-07-09 13:00:00,14.04,10799.0,10613.5,3.17,22.7,5.1,0.0,-9.735
2026-07-09 14:00:00,14.48,10869.0,10598.25,3.17,23.7,4.3,0.0,-9.295
2026-07-09 15:00:00,18.93,11028.0,10584.33,3.17,24.4,4.6,0.0,-4.845
2026-07-09 16:00:00,24.02,11185.0,10572.25,3.17,20.6,8.9,0.0,0.245
2026-07-09 17:00:00,24.93,11381.0,10565.25,3.17,21.4,13.4,0.0,1.155
2026-07-09 18:00:00,33.7,11525.0,10566.62,3.17,24.9,5.6,0.0,9.925
2026-07-09 19:00:00,28.57,11471.0,10567.67,3.17,23.1,10.9,0.0,4.795
2026-07-09 20:00:00,26.35,11357.0,10568.71,3.17,21.2,9.7,0.0,2.575
2026-07-09 21:00:00,26.22,11207.0,10567.29,3.17,20.0,10.7,0.0,2.445
2026-07-09 22:00:00,21.76,11027.0,10562.33,3.17,18.8,10.2,0.0,-2.015
2026-07-09 23:00:00,16.09,10879.0,10563.75,3.17,17.7,8.7,0.3,-7.685
2026-07-10 01:00:00,1.59,10206.0,10548.79,2.73,16.1,7.4,1.9,-18.885
2026-07-10 02:00:00,0.0,9931.0,10549.04,2.73,14.9,3.4,3.1,-20.475
2026-07-10 03:00:00,0.0,9715.0,10551.25,2.73,14.6,1.3,3.4,-20.475
2026-07-10 04:00:00,5.63,9634.0,10557.46,2.73,14.5,0.4,3.5,-14.845
2026-07-10 05:00:00,4.08,9651.0,10563.88,2.73,14.2,1.3,3.8,-16.395
2026-07-10 06:00:00,10.05,9718.0,10572.12,2.73,13.3,4.2,4.7,-10.425
2026-07-10 07:00:00,0.02,9981.0,10587.96,2.73,14.3,6.0,3.7,-20.455
2026-07-10 08:00:00,0.02,10390.0,10608.79,2.73,16.3,5.8,1.7,-20.455
2026-07-10 09:00:00,11.97,10705.0,10628.17,2.73,18.5,5.3,0.0,-8.505
2026-07-10 10:00:00,14.98,10883.0,10646.38,2.73,21.2,5.3,0.0,-5.495
2026-07-10 11:00:00,14.54,11056.0,10666.58,2.73,23.1,2.9,0.0,-5.935
2026-07-10 12:00:00,10.9,11185.0,10688.58,2.73,24.3,3.6,0.0,-9.575
2026-07-10 13:00:00,10.76,11233.0,10709.0,2.73,25.1,3.8,0.0,-9.715
2026-07-10 14:00:00,13.64,11283.0,10729.17,2.73,25.7,3.5,0.0,-6.835
2026-07-10 15:00:00,16.37,11391.0,10750.92,2.73,26.5,3.6,0.0,-4.105
2026-07-10 16:00:00,22.17,11501.0,10770.62,2.73,26.9,6.3,0.0,1.695
2026-07-10 17:00:00,25.57,11566.0,10786.5,2.73,26.5,12.0,0.0,5.095
2026-07-10 18:00:00,28.69,11658.0,10798.04,2.73,26.2,10.6,0.0,8.215
2026-07-10 19:00:00,33.07,11571.0,10799.96,2.73,25.9,6.5,0.0,12.595
2026-07-10 20:00:00,80.28,11405.0,10797.21,2.73,25.3,2.7,0.0,59.805
2026-07-10 21:00:00,281.28,11134.0,10787.92,2.73,22.9,7.2,0.0,260.805
2026-07-10 22:00:00,73.21,10932.0,10776.46,2.73,20.5,6.3,0.0,52.735
2026-07-10 23:00:00,25.22,10752.0,10765.0,2.73,19.3,4.2,0.0,4.745
2026-07-11 01:00:00,18.29,10045.0,10730.25,2.73,17.7,3.3,0.3,-2.185
2026-07-11 02:00:00,12.74,9756.0,10711.5,2.73,17.1,1.0,0.9,-7.735
2026-07-11 03:00:00,0.69,9586.0,10697.12,2.73,16.0,2.7,2.0,-19.785
2026-07-11 04:00:00,0.0,9511.0,10688.62,2.73,14.7,4.7,3.3,-20.475
2026-07-11 05:00:00,0.01,9472.0,10681.88,2.73,13.6,7.2,4.4,-20.465
2026-07-11 06:00:00,1.72,9443.0,10673.21,2.73,12.6,7.0,5.4,-18.755
2026-07-11 07:00:00,1.21,9469.0,10662.83,2.73,13.3,7.9,4.7,-19.265
2026-07-11 08:00:00,10.46,9674.0,10650.04,2.73,16.2,6.7,1.8,-10.015
2026-07-11 09:00:00,19.16,9907.0,10629.92,2.73,20.1,6.4,0.0,-1.315
2026-07-11 10:00:00,20.57,10158.0,10607.12,2.73,23.8,10.3,0.0,0.095
2026-07-11 11:00:00,17.88,10405.0,10587.21,2.73,25.8,14.6,0.0,-2.595
2026-07-11 12:00:00,16.09,10610.0,10568.62,2.73,26.5,17.7,0.0,-4.385
2026-07-11 13:00:00,16.13,10802.0,10552.67,2.73,28.1,15.7,0.0,-4.345
2026-07-11 14:00:00,12.27,10934.0,10540.21,2.73,29.0,20.2,0.0,-8.205
2026-07-11 15:00:00,11.21,10994.0,10528.17,2.73,29.2,18.9,0.0,-9.265
2026-07-11 16:00:00,6.09,10943.0,10509.5,2.73,29.0,11.8,0.0,-14.385
2026-07-11 17:00:00,0.0,11116.0,10493.46,2.73,29.2,5.9,0.0,-20.475
2026-07-11 18:00:00,0.0,11178.0,10477.29,2.73,23.1,20.6,0.0,-20.475
2026-07-11 19:00:00,0.01,11122.0,10454.96,2.73,22.1,14.9,0.0,-20.465
2026-07-11 20:00:00,4.96,11078.0,10434.42,2.73,21.8,13.2,0.0,-15.515
2026-07-11 21:00:00,12.25,10901.0,10413.42,2.73,20.2,9.4,0.0,-8.225
2026-07-11 22:00:00,14.87,10708.0,10395.67,2.73,18.7,6.4,0.0,-5.605
2026-07-11 23:00:00,12.04,10575.0,10380.79,2.73,17.7,4.9,0.3,-8.435
2026-07-12 01:00:00,17.77,10006.0,10349.71,2.73,15.5,2.3,2.5,-2.705
2026-07-12 02:00:00,20.7,9798.0,10339.42,2.73,14.6,3.5,3.4,0.225
2026-07-12 03:00:00,20.07,9635.0,10334.38,2.73,14.1,4.2,3.9,-0.405
2026-07-12 04:00:00,16.76,9528.0,10331.96,2.73,13.7,5.4,4.3,-3.715
2026-07-12 05:00:00,18.92,9517.0,10332.21,2.73,13.1,7.6,4.9,-1.555
2026-07-12 06:00:00,18.99,9429.0,10330.42,2.73,13.3,5.3,4.7,-1.485
2026-07-12 07:00:00,12.58,9415.0,10329.25,2.73,13.7,7.7,4.3,-7.895
2026-07-12 08:00:00,1.76,9585.0,10334.08,2.73,15.5,8.6,2.5,-18.715
2026-07-12 09:00:00,0.01,9805.0,10339.54,2.73,18.5,8.2,0.0,-20.465
2026-07-12 10:00:00,8.96,10078.0,10346.67,2.73,21.9,11.5,0.0,-11.515
2026-07-12 11:00:00,3.3,10313.0,10353.12,2.73,24.6,17.8,0.0,-17.175
2026-07-12 12:00:00,0.01,10575.0,10360.21,2.73,26.5,18.7,0.0,-20.465
2026-07-12 13:00:00,0.0,10653.0,10362.0,2.73,27.0,19.7,0.0,-20.475
2026-07-12 14:00:00,0.0,10715.0,10358.38,2.73,27.3,20.6,0.0,-20.475
2026-07-12 15:00:00,0.0,10848.0,10354.79,2.73,27.2,19.2,0.0,-20.475
2026-07-12 16:00:00,5.98,10968.0,10353.71,2.73,26.9,18.6,0.0,-14.495
2026-07-12 17:00:00,4.2,11183.0,10363.71,2.73,26.7,17.0,0.0,-16.275
2026-07-12 18:00:00,3.21,11273.0,10370.25,2.73,26.7,15.5,0.0,-17.265
2026-07-12 19:00:00,6.8,11288.0,10374.83,2.73,26.3,10.7,0.0,-13.675
2026-07-12 20:00:00,17.99,11272.0,10381.08,2.73,24.9,6.0,0.0,-2.485
2026-07-12 21:00:00,20.4,11135.0,10383.46,2.73,23.1,10.2,0.0,-0.075
2026-07-12 22:00:00,18.12,10907.0,10383.71,2.73,21.0,9.1,0.0,-2.355
2026-07-12 23:00:00,13.55,10684.0,10382.71,2.73,19.1,10.8,0.0,-6.925
2026-07-13 01:00:00,0.01,9996.0,10358.58,2.83,16.1,12.6,1.9,-21.215
2026-07-13 02:00:00,0.0,9812.0,10350.5,2.83,15.3,11.0,2.7,-21.225
2026-07-13 03:00:00,0.0,9698.0,10346.33,2.83,14.3,10.0,3.7,-21.225
2026-07-13 04:00:00,5.74,9597.0,10344.75,2.83,13.5,5.3,4.5,-15.485
2026-07-13 05:00:00,17.05,9619.0,10348.54,2.83,12.9,4.1,5.1,-4.175
2026-07-13 06:00:00,18.1,9647.0,10353.96,2.83,12.3,4.5,5.7,-3.125
2026-07-13 07:00:00,16.26,9879.0,10372.71,2.83,13.5,3.1,4.5,-4.965
2026-07-13 08:00:00,13.24,10248.0,10407.42,2.83,14.4,1.1,3.6,-7.985
2026-07-13 09:00:00,15.43,10542.0,10447.29,2.83,15.5,4.8,2.5,-5.795
2026-07-13 10:00:00,14.94,10695.0,10484.38,2.83,16.8,5.6,1.2,-6.285
2026-07-13 11:00:00,15.76,10858.0,10516.88,2.83,18.1,8.4,0.0,-5.465
2026-07-13 12:00:00,18.8,11096.0,10549.5,2.83,19.6,9.8,0.0,-2.425
2026-07-13 13:00:00,21.66,11223.0,10576.5,2.83,21.0,10.1,0.0,0.435
2026-07-13 14:00:00,23.1,11294.0,10603.21,2.83,22.1,10.4,0.0,1.875
2026-07-13 15:00:00,25.3,11393.0,10631.46,2.83,23.0,11.6,0.0,4.075
2026-07-13 16:00:00,25.37,11546.0,10660.54,2.83,23.7,12.2,0.0,4.145
2026-07-13 17:00:00,24.31,11641.0,10688.58,2.83,24.2,10.3,0.0,3.085
2026-07-13 18:00:00,28.03,11845.0,10716.17,2.83,25.1,11.9,0.0,6.805
2026-07-13 19:00:00,32.19,11774.0,10737.04,2.83,25.2,12.6,0.0,10.965
2026-07-13 20:00:00,186.05,11696.0,10754.04,2.83,24.7,10.1,0.0,164.825
2026-07-13 21:00:00,81.0,11512.0,10764.04,2.83,23.0,8.0,0.0,59.775
2026-07-13 22:00:00,58.06,11235.0,10768.21,2.83,20.9,12.0,0.0,36.835
2026-07-13 23:00:00,24.77,10930.0,10769.17,2.83,20.4,10.1,0.0,3.545
2026-07-14 01:00:00,18.74,10146.0,10746.75,2.83,17.5,9.5,0.5,-2.485
2026-07-14 02:00:00,16.36,9930.0,10744.0,2.83,16.5,9.1,1.5,-4.865
2026-07-14 03:00:00,15.82,9804.0,10743.67,2.83,15.7,9.3,2.3,-5.405
2026-07-14 04:00:00,17.79,9734.0,10745.17,2.83,14.9,8.6,3.1,-3.435
2026-07-14 05:00:00,18.0,9747.0,10751.42,2.83,14.0,8.4,4.0,-3.225
2026-07-14 06:00:00,19.64,9813.0,10759.5,2.83,13.0,8.6,5.0,-1.585
2026-07-14 07:00:00,18.0,10023.0,10775.17,2.83,13.7,7.3,4.3,-3.225
2026-07-14 08:00:00,19.02,10348.0,10794.71,2.83,15.4,5.2,2.6,-2.205
2026-07-14 09:00:00,22.75,10712.0,10814.04,2.83,17.5,6.2,0.5,1.525
2026-07-14 10:00:00,24.13,10985.0,10832.5,2.83,18.8,5.7,0.0,2.905
2026-07-14 11:00:00,28.71,11209.0,10853.92,2.83,20.3,5.4,0.0,7.485
2026-07-14 12:00:00,24.5,11317.0,10873.04,2.83,22.3,6.5,0.0,3.275
2026-07-14 13:00:00,25.36,11406.0,10885.96,2.83,23.6,7.6,0.0,4.135
2026-07-14 14:00:00,46.14,11605.0,10901.88,2.83,24.5,8.9,0.0,24.915
2026-07-14 15:00:00,45.49,11672.0,10917.62,2.83,24.1,9.3,0.0,24.265
2026-07-14 16:00:00,75.08,11730.0,10931.67,2.83,24.2,11.7,0.0,53.855
2026-07-14 17:00:00,56.58,11749.0,10940.12,2.83,24.2,12.9,0.0,35.355
2026-07-14 18:00:00,33.04,11762.0,10945.17,2.83,23.6,12.3,0.0,11.815
2026-07-14 19:00:00,34.57,11674.0,10938.04,2.83,23.7,13.8,0.0,13.345
2026-07-14 20:00:00,40.38,11621.0,10931.67,2.83,23.0,13.1,0.0,19.155
2026-07-14 21:00:00,105.06,11539.0,10925.12,2.83,21.7,10.0,0.0,83.835
2026-07-14 22:00:00,155.86,11324.0,10917.29,2.83,20.3,6.4,0.0,134.635
2026-07-14 23:00:00,53.51,11129.0,10912.88,2.83,19.5,5.3,0.0,32.285
2026-07-15 01:00:00,15.08,10149.0,10880.33,2.83,17.9,8.1,0.1,-6.145
2026-07-15 02:00:00,13.52,9912.0,10870.58,2.83,17.0,7.9,1.0,-7.705
2026-07-15 03:00:00,15.1,9765.0,10863.71,2.83,16.4,9.0,1.6,-6.125
2026-07-15 04:00:00,6.82,9615.0,10855.83,2.83,15.9,10.0,2.1,-14.405
2026-07-15 05:00:00,1.82,9601.0,10850.29,2.83,15.5,10.3,2.5,-19.405
2026-07-15 06:00:00,8.4,9669.0,10847.04,2.83,13.6,5.3,4.4,-12.825
2026-07-15 07:00:00,19.09,9944.0,10852.5,2.83,14.2,4.4,3.8,-2.135
2026-07-15 08:00:00,30.27,10443.0,10870.0,2.83,15.5,3.3,2.5,9.045
2026-07-15 09:00:00,40.33,10827.0,10889.96,2.83,17.9,2.7,0.1,19.105
2026-07-15 10:00:00,37.67,11095.0,10905.92,2.83,19.7,2.0,0.0,16.445
2026-07-15 11:00:00,34.95,11364.0,10921.71,2.83,21.3,4.9,0.0,13.725
2026-07-15 12:00:00,36.6,11529.0,10935.04,2.83,22.8,7.7,0.0,15.375
2026-07-15 13:00:00,37.5,11657.0,10949.21,2.83,24.0,7.2,0.0,16.275
2026-07-15 14:00:00,41.32,11852.0,10967.79,2.83,24.7,7.7,0.0,20.095
2026-07-15 15:00:00,49.71,11872.0,10978.92,2.83,23.8,4.0,0.0,28.485
2026-07-15 16:00:00,50.33,11903.0,10988.54,2.83,24.2,7.6,0.0,29.105
2026-07-15 17:00:00,59.31,12016.0,11000.46,2.83,24.6,4.8,0.0,38.085
2026-07-15 18:00:00,36.72,11980.0,11010.08,2.83,25.2,8.8,0.0,15.495
2026-07-15 19:00:00,34.09,11792.0,11011.33,2.83,23.9,5.0,0.0,12.865
2026-07-15 20:00:00,34.7,11744.0,11014.25,2.83,23.4,7.1,0.0,13.475
2026-07-15 21:00:00,139.92,11695.0,11017.33,2.83,22.6,3.4,0.0,118.695
2026-07-15 22:00:00,73.81,11506.0,11015.96,2.83,21.1,3.6,0.0,52.585
2026-07-15 23:00:00,38.61,11310.0,11015.38,2.83,20.2,3.7,0.0,17.385
2026-07-16 01:00:00,24.5,10533.0,10990.54,2.83,18.0,3.8,0.0,3.275
2026-07-16 02:00:00,22.02,10322.0,10997.75,2.83,17.3,5.1,0.7,0.795
2026-07-16 03:00:00,23.32,10107.0,11005.88,2.83,16.5,4.3,1.5,2.095
2026-07-16 04:00:00,23.29,9961.0,11014.04,2.83,16.0,3.8,2.0,2.065
2026-07-16 05:00:00,27.1,9939.0,11027.54,2.83,15.5,3.2,2.5,5.875
2026-07-16 06:00:00,27.49,9983.0,11043.46,2.83,14.0,7.3,4.0,6.265
2026-07-16 07:00:00,29.23,10213.0,11066.12,2.83,15.2,6.2,2.8,8.005
2026-07-16 08:00:00,29.23,10695.0,11097.42,2.83,17.0,2.2,1.0,8.005
2026-07-16 09:00:00,35.47,11024.0,11121.62,2.83,18.9,3.8,0.0,14.245
2026-07-16 10:00:00,35.48,11266.0,11139.92,2.83,20.6,2.8,0.0,14.255
2026-07-16 11:00:00,33.79,11486.0,11156.21,2.83,22.3,4.5,0.0,12.565
2026-07-16 12:00:00,29.39,11693.0,11169.92,2.83,23.7,4.3,0.0,8.165
2026-07-16 13:00:00,25.83,11869.0,11184.08,2.83,25.3,6.2,0.0,4.605
2026-07-16 14:00:00,27.03,12058.0,11200.79,2.83,26.2,7.8,0.0,5.805
2026-07-16 15:00:00,33.84,12186.0,11214.71,2.83,27.3,9.0,0.0,12.615
2026-07-16 16:00:00,35.33,12240.0,11230.04,2.83,26.2,12.6,0.0,14.105
2026-07-16 17:00:00,34.89,12241.0,11244.12,2.83,26.7,9.3,0.0,13.665
2026-07-16 18:00:00,127.9,12238.0,11253.38,2.83,26.4,15.9,0.0,106.675
2026-07-16 19:00:00,529.13,12176.0,11261.54,2.83,25.7,10.3,0.0,507.905
2026-07-16 20:00:00,965.0,12074.0,11273.29,2.83,25.1,8.7,0.0,943.775
2026-07-16 21:00:00,577.59,11908.0,11280.12,2.83,23.8,8.5,0.0,556.365
2026-07-16 22:00:00,159.5,11680.0,11279.5,2.83,22.4,8.3,0.0,138.275
2026-07-16 23:00:00,37.14,11460.0,11277.58,2.83,21.5,7.8,0.0,15.915
2026-07-17 01:00:00,13.39,10715.0,11252.79,2.83,20.0,5.7,0.0,-7.835
2026-07-17 02:00:00,13.41,10480.0,11250.58,2.83,19.2,4.3,0.0,-7.815
2026-07-17 03:00:00,11.86,10251.0,11247.62,2.83,18.7,1.7,0.0,-9.365
2026-07-17 04:00:00,12.48,10123.0,11248.29,2.83,18.4,1.1,0.0,-8.745
2026-07-17 05:00:00,13.96,10081.0,11253.29,2.83,17.9,1.5,0.1,-7.265
2026-07-17 06:00:00,17.97,10106.0,11260.25,2.83,16.4,1.6,1.6,-3.255
2026-07-17 07:00:00,21.35,10378.0,11276.71,2.83,17.3,3.8,0.7,0.125
2026-07-17 08:00:00,20.04,10847.0,11303.12,2.83,18.9,3.5,0.0,-1.185
2026-07-17 09:00:00,24.99,11213.0,11324.71,2.83,20.6,4.5,0.0,3.765
2026-07-17 10:00:00,36.37,11568.0,11347.38,2.83,22.1,4.6,0.0,15.145
2026-07-17 11:00:00,36.43,11843.0,11371.42,2.83,23.8,5.6,0.0,15.205
2026-07-17 12:00:00,44.19,12080.0,11396.17,2.83,25.1,4.9,0.0,22.965
2026-07-17 13:00:00,60.29,12197.0,11417.17,2.83,26.0,5.3,0.0,39.065
2026-07-17 14:00:00,47.67,12281.0,11434.33,2.83,26.5,6.8,0.0,26.445
2026-07-17 15:00:00,41.6,12345.0,11446.29,2.83,26.4,7.6,0.0,20.375
2026-07-17 16:00:00,248.26,12372.0,11454.04,2.83,27.6,6.6,0.0,227.035
2026-07-17 17:00:00,92.7,12390.0,11460.29,2.83,28.1,10.9,0.0,71.475
2026-07-17 18:00:00,51.08,12379.0,11466.04,2.83,28.4,10.6,0.0,29.855
2026-07-17 19:00:00,34.87,12233.0,11465.83,2.83,28.4,10.7,0.0,13.645
2026-07-17 20:00:00,39.63,12168.0,11465.5,2.83,27.3,11.6,0.0,18.405
2026-07-17 21:00:00,114.89,11947.0,11460.21,2.83,25.6,10.8,0.0,93.665
2026-07-17 22:00:00,46.68,11653.0,11449.58,2.83,24.0,11.5,0.0,25.455
2026-07-17 23:00:00,30.26,11511.0,11442.54,2.83,22.9,10.8,0.0,9.035
2026-07-18 01:00:00,14.73,10773.0,11413.92,2.83,20.8,8.8,0.0,-6.495
2026-07-18 02:00:00,9.52,10497.0,11404.83,2.83,20.0,7.2,0.0,-11.705
2026-07-18 03:00:00,3.24,10266.0,11395.92,2.83,19.1,5.0,0.0,-17.985
2026-07-18 04:00:00,0.02,10134.0,11391.04,2.83,18.3,4.4,0.0,-21.205
2026-07-18 05:00:00,0.02,10024.0,11386.92,2.83,17.6,4.5,0.4,-21.205
2026-07-18 06:00:00,0.01,9871.0,11378.17,2.83,17.2,8.9,0.8,-21.215
2026-07-18 07:00:00,0.0,10037.0,11375.29,2.83,18.9,8.9,0.0,-21.225
2026-07-18 08:00:00,0.01,10362.0,11374.62,2.83,21.5,7.5,0.0,-21.215
2026-07-18 09:00:00,0.25,10652.0,11366.5,2.83,23.6,5.0,0.0,-20.975
2026-07-18 10:00:00,9.05,10937.0,11355.0,2.83,26.0,4.0,0.0,-12.175
2026-07-18 11:00:00,14.42,11237.0,11341.21,2.83,28.3,8.1,0.0,-6.805
2026-07-18 12:00:00,21.5,11486.0,11326.33,2.83,29.3,8.6,0.0,0.275
2026-07-18 13:00:00,24.76,11691.0,11310.12,2.83,29.4,10.9,0.0,3.535
2026-07-18 14:00:00,22.29,11845.0,11295.46,2.83,30.8,14.7,0.0,1.065
2026-07-18 15:00:00,23.37,11944.0,11281.42,2.83,31.0,17.0,0.0,2.145
2026-07-18 16:00:00,22.31,11974.0,11265.96,2.83,31.4,17.6,0.0,1.085
2026-07-18 17:00:00,19.3,12000.0,11250.46,2.83,31.2,18.6,0.0,-1.925
2026-07-18 18:00:00,13.99,12048.0,11236.21,2.83,31.1,18.9,0.0,-7.235
2026-07-18 19:00:00,11.45,12049.0,11222.46,2.83,30.2,19.6,0.0,-9.775
2026-07-18 20:00:00,14.25,11870.0,11207.33,2.83,28.2,15.3,0.0,-6.975
2026-07-18 21:00:00,9.29,11739.0,11189.46,2.83,26.1,17.1,0.0,-11.935
2026-07-18 22:00:00,0.01,11461.0,11169.21,2.83,24.2,15.0,0.0,-21.215
2026-07-18 23:00:00,0.0,11119.0,11146.96,2.83,22.1,15.0,0.0,-21.225
2026-07-19 01:00:00,0.0,10145.0,11090.04,2.83,16.8,12.2,1.2,-21.225
2026-07-19 02:00:00,0.0,9864.0,11052.17,2.83,16.0,9.8,2.0,-21.225
2026-07-19 03:00:00,0.0,9690.0,11018.54,2.83,15.4,7.4,2.6,-21.225
2026-07-19 04:00:00,0.01,9579.0,10989.92,2.83,14.8,5.1,3.2,-21.215
2026-07-19 05:00:00,6.67,9529.0,10964.71,2.83,14.3,6.5,3.7,-14.555
2026-07-19 06:00:00,10.41,9527.0,10944.0,2.83,13.7,8.0,4.3,-10.815
2026-07-19 07:00:00,11.2,9614.0,10933.29,2.83,14.3,7.2,3.7,-10.025
2026-07-19 08:00:00,8.22,9724.0,10920.25,2.83,15.6,6.2,2.4,-13.005
2026-07-19 09:00:00,2.04,9955.0,10903.29,2.83,17.8,5.5,0.2,-19.185
2026-07-19 10:00:00,0.04,10208.0,10884.79,2.83,20.2,9.4,0.0,-21.185
2026-07-19 11:00:00,0.02,10471.0,10865.38,2.83,22.0,10.6,0.0,-21.205
2026-07-19 12:00:00,0.02,10649.0,10840.88,2.83,23.3,6.6,0.0,-21.205
2026-07-19 13:00:00,0.02,10824.0,10813.29,2.83,24.0,7.1,0.0,-21.205
2026-07-19 14:00:00,0.04,10944.0,10782.17,2.83,23.9,4.7,0.0,-21.185
2026-07-19 15:00:00,1.75,11045.0,10748.83,2.83,24.1,6.7,0.0,-19.475
2026-07-19 16:00:00,5.53,11126.0,10714.75,2.83,24.4,5.9,0.0,-15.695
2026-07-19 17:00:00,10.3,11234.0,10683.92,2.83,24.7,1.5,0.0,-10.925
2026-07-19 18:00:00,16.94,11352.0,10656.92,2.83,24.0,7.9,0.0,-4.285
2026-07-19 19:00:00,19.06,11317.0,10626.46,2.83,23.4,8.6,0.0,-2.165
2026-07-19 20:00:00,21.17,11221.0,10591.96,2.83,22.7,8.3,0.0,-0.055
2026-07-19 21:00:00,22.99,11050.0,10557.79,2.83,20.0,17.3,0.0,1.765
2026-07-19 22:00:00,24.96,10947.0,10524.79,2.83,18.4,14.2,0.0,3.735
2026-07-19 23:00:00,21.11,10768.0,10495.92,2.83,17.4,13.3,0.6,-0.115
2026-07-20 01:00:00,3.82,10130.0,10454.71,2.83,15.7,4.7,2.3,-17.405
2026-07-20 02:00:00,7.12,9914.0,10445.08,2.83,14.8,7.7,3.2,-14.105
2026-07-20 03:00:00,10.12,9772.0,10441.25,2.83,14.0,11.0,4.0,-11.105
2026-07-20 04:00:00,15.01,9794.0,10445.58,2.83,13.4,7.7,4.6,-6.215
2026-07-20 05:00:00,11.13,9788.0,10454.29,2.83,13.0,7.6,5.0,-10.095
2026-07-20 06:00:00,13.6,9915.0,10470.38,2.83,13.0,5.8,5.0,-7.625
2026-07-20 07:00:00,8.66,10122.0,10495.17,2.83,13.6,6.0,4.4,-12.565
2026-07-20 08:00:00,17.54,10420.0,10528.75,2.83,15.2,4.3,2.8,-3.685
2026-07-20 09:00:00,13.01,10722.0,10570.33,2.83,17.2,4.1,0.8,-8.215
2026-07-20 10:00:00,16.49,10938.0,10611.29,2.83,18.8,4.4,0.0,-4.735
2026-07-20 11:00:00,9.96,11087.0,10647.92,2.83,20.2,7.8,0.0,-11.265
2026-07-20 12:00:00,11.72,11185.0,10677.67,2.83,20.2,15.0,0.0,-9.505
2026-07-20 13:00:00,19.54,11302.0,10704.88,2.83,20.5,15.7,0.0,-1.685
2026-07-20 14:00:00,22.93,11360.0,10727.21,2.83,19.9,14.4,0.0,1.705
2026-07-20 15:00:00,23.71,11383.0,10745.5,2.83,20.0,9.4,0.0,2.485
2026-07-20 16:00:00,13.49,11365.0,10758.83,2.83,20.7,6.8,0.0,-7.735
2026-07-20 17:00:00,10.87,11445.0,10772.12,2.83,21.1,8.8,0.0,-10.355
2026-07-20 18:00:00,16.36,11533.0,10784.58,2.83,21.4,10.1,0.0,-4.865
2026-07-20 19:00:00,23.09,11441.0,10788.29,2.83,20.6,10.1,0.0,1.865
2026-07-20 20:00:00,25.8,11392.0,10791.42,2.83,19.8,10.4,0.0,4.575
2026-07-20 21:00:00,28.23,11316.0,10795.38,2.83,18.7,8.2,0.0,7.005
2026-07-20 22:00:00,35.38,11210.0,10802.04,2.83,17.5,7.2,0.5,14.155
2026-07-20 23:00:00,26.4,11025.0,10805.29,2.83,17.0,4.6,1.0,5.175
2026-07-21 01:00:00,24.62,10262.0,10784.21,2.83,15.6,4.3,2.4,3.395
2026-07-21 02:00:00,23.59,10062.0,10781.38,2.83,15.2,4.5,2.8,2.365
2026-07-21 03:00:00,22.91,9952.0,10782.96,2.83,14.8,2.9,3.2,1.685
2026-07-21 04:00:00,22.91,9887.0,10787.75,2.83,14.5,3.1,3.5,1.685
2026-07-21 05:00:00,25.9,9894.0,10791.92,2.83,14.2,4.6,3.8,4.675
2026-07-21 06:00:00,26.31,10034.0,10802.17,2.83,14.1,6.8,3.9,5.085
2026-07-21 07:00:00,26.2,10159.0,10812.33,2.83,14.4,6.7,3.6,4.975
2026-07-21 08:00:00,24.95,10459.0,10826.38,2.83,15.3,7.8,2.7,3.725
2026-07-21 09:00:00,23.45,10713.0,10838.58,2.83,16.9,9.5,1.1,2.225
2026-07-21 10:00:00,24.3,10952.0,10848.17,2.83,18.7,11.2,0.0,3.075
2026-07-21 11:00:00,23.87,11165.0,10857.62,2.83,20.4,12.5,0.0,2.645
2026-07-21 12:00:00,24.25,11359.0,10868.96,2.83,22.0,14.2,0.0,3.025
2026-07-21 13:00:00,26.26,11453.0,10880.12,2.83,22.8,12.9,0.0,5.035
2026-07-21 14:00:00,28.11,11561.0,10890.92,2.83,23.3,11.6,0.0,6.885
